SpeciesID,RegionNumber,UnitCode,RefugeName,SciName,SciWAuthority,ExternalSourceCode,TaxonCode,TaxonCategoryGroup,TaxonCategoryName,TaxonKingdom,TaxonPhylum,TaxonClass,TaxonSubClass,TaxonInfraclass,TaxonOrder,TaxonSubOrder,TaxonFamily,TaxonRank,TaxonGenus,RefugeCommonNames,Synonyms,Occurrence,OccurrenceTags,OccurrenceNote,Seasonality,Origin,OriginTags,OriginNote,Abundance,AbundanceNote,SpringAbundance,SpringAbundanceNote,SummerAbundance,SummerAbundanceNote,FallAbundance,FallAbundanceNote,WinterAbundance,WinterAbundanceNote,Management,RecordStatus,RefugeAcceptedStatus,Sensitive,SensitivityNote,ExternalLinks,SpeciesNote,RefugeTags,SSOC_StatusLookup,CreatedBy,CreatedDate,LastModifiedBy,LastModifiedDate
169400,7,FF07RKNA00,Kenai National Wildlife Refuge,Antennaria monocephala ssp. monocephala,Antennaria monocephala ssp. monocephala DC.,36742,133786,Plants,Vascular Plant,Plantae,Tracheophyta,Magnoliopsida,,,Asterales,,Asteraceae,Subspecies,Antennaria,Single headed pussytoe,"133788, 172503, 88217, 88222, 88223, 88224, 88228",Present,,,,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,,,,,Script: Mark_Laker@fws.gov,6/5/2019 11:39:06 PM,Script: Mark_Laker@fws.gov,6/5/2019 11:39:10 PM
169650,7,FF07RKNA00,Kenai National Wildlife Refuge,Galeopsis bifida,Galeopsis bifida Boenn.,32496,135607,Plants,Vascular Plant,Plantae,Tracheophyta,Magnoliopsida,,,Lamiales,,Lamiaceae,Species,Galeopsis,Splitlip hempnettle,224199,Present,,,,Non-native,Invasive,,Unknown,,,,,,,,,,,Approved,Accepted,No,,,,,,Script: Mark_Laker@fws.gov,6/5/2019 11:41:10 PM,Script: Mark_Laker@fws.gov,6/5/2019 11:41:11 PM
176725,7,FF07RKNA00,Kenai National Wildlife Refuge,Polypodiaceae,Polypodiaceae,17226,74598,Plants,Vascular Plant,Plantae,Tracheophyta,Polypodiopsida,Polypodiidae,,Polypodiales,,Polypodiaceae,Family,,,157905,Present,,,,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,,,,,Script: Mark_Laker@fws.gov,6/6/2019 12:49:20 AM,Script: Mark_Laker@fws.gov,6/6/2019 12:49:21 AM
166275,7,FF07RKNA00,Kenai National Wildlife Refuge,Viola glabella,Viola glabella Nutt.,22082,126906,Plants,Vascular Plant,Plantae,Tracheophyta,Magnoliopsida,,,Malpighiales,,Violaceae,Species,Viola,Pioneer violet,164549,Present,,,,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,http://arctos.database.museum/guid/KNWR:Herb:713,,,,Script: Mark_Laker@fws.gov,6/5/2019 11:09:24 PM,FWSpec-199:matt_bowser@fws.gov,12/9/2019 7:14:31 AM
164805,7,FF07RKNA00,Kenai National Wildlife Refuge,Angelica,Angelica L.,29431,132566,Plants,Vascular Plant,Plantae,Tracheophyta,Magnoliopsida,,,Apiales,,Apiaceae,Genus,Angelica,,,Present,,,,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,,,,,Script: Mark_Laker@fws.gov,6/5/2019 10:56:30 PM,Script: Mark_Laker@fws.gov,6/5/2019 10:56:30 PM
164806,7,FF07RKNA00,Kenai National Wildlife Refuge,Angelica lucida,Angelica lucida L.,29432,132567,Plants,Vascular Plant,Plantae,Tracheophyta,Magnoliopsida,,,Apiales,,Apiaceae,Species,Angelica,Seacoast angelica,"177354, 177356, 177358, 210227",Present,,,,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,,,,,Script: Mark_Laker@fws.gov,6/5/2019 10:56:30 PM,Script: Mark_Laker@fws.gov,6/5/2019 10:56:32 PM
168494,7,FF07RKNA00,Kenai National Wildlife Refuge,Ptilidium pulcherrimum,Ptilidium pulcherrimum (Weber) Vain.,14283,50286,Plants,Non-vascular Plant,Plantae,Marchantiophyta,Jungermanniopsida,,,Ptilidiales,,Ptilidiaceae,Species,Ptilidium,,,Present,,,,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,,,,,Script: Mark_Laker@fws.gov,6/5/2019 11:31:09 PM,Script: Mark_Laker@fws.gov,6/5/2019 11:31:10 PM
172805,7,FF07RKNA00,Kenai National Wildlife Refuge,Euphrasia mollis,Euphrasia mollis (Ledeb.) Wettst.,33592,138348,Plants,Vascular Plant,Plantae,Tracheophyta,Magnoliopsida,,,Lamiales,,Orobanchaceae,Species,Euphrasia,Subalpine eyebright,227290,Present,,,,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,http://arctos.database.museum/guid/KNWR:Herb:8829,,,,Script: Mark_Laker@fws.gov,6/6/2019 12:14:50 AM,FWSpec-199:matt_bowser@fws.gov,12/9/2019 7:14:33 AM
172809,7,FF07RKNA00,Kenai National Wildlife Refuge,Senecio integerrimus,Senecio integerrimus Nutt.,36148,138491,Plants,Vascular Plant,Plantae,Tracheophyta,Magnoliopsida,,,Asterales,,Asteraceae,Species,Senecio,lambstongue ragwort,,Present,,,,Non-native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,,,,,Script: Mark_Laker@fws.gov,6/6/2019 12:14:51 AM,Script: Mark_Laker@fws.gov,6/6/2019 12:14:51 AM
172818,7,FF07RKNA00,Kenai National Wildlife Refuge,Taraxacum officinale,Taraxacum officinale F.H. Wigg.,36213,138564,Plants,Vascular Plant,Plantae,Tracheophyta,Magnoliopsida,,,Asterales,,Asteraceae,Species,Taraxacum,Common dandelion,"200066, 200122, 203869, 237405",Present,,,,Non-native,Invasive,,Unknown,,,,,,,,,,,Approved,Accepted,No,,"http://arctos.database.museum/guid/KNWR:Herb:726, http://www.inaturalist.org/observations/1583675, http://www.inaturalist.org/observations/1789894, http://www.inaturalist.org/observations/1789907, http://www.inaturalist.org/observations/1831920, http://www.inaturalist.org/observations/1831981, http://www.inaturalist.org/observations/1831993",,,,Script: Mark_Laker@fws.gov,6/6/2019 12:14:54 AM,FWSpec-199:matt_bowser@fws.gov,12/9/2019 7:14:34 AM
172828,7,FF07RKNA00,Kenai National Wildlife Refuge,Taraxacum phymatocarpum,Taraxacum phymatocarpum J. Vahl,36215,138566,Plants,Vascular Plant,Plantae,Tracheophyta,Magnoliopsida,,,Asterales,,Asteraceae,Species,Taraxacum,Northern dandelion,,Present,,,,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,http://arctos.database.museum/guid/KNWR:Herb:738,,,,Script: Mark_Laker@fws.gov,6/6/2019 12:14:59 AM,FWSpec-199:matt_bowser@fws.gov,12/9/2019 7:14:34 AM
174779,7,FF07RKNA00,Kenai National Wildlife Refuge,Harrimanella stelleriana,Harrimanella stelleriana (Pall.) Coville,502873,159074,Plants,Vascular Plant,Plantae,Tracheophyta,Magnoliopsida,,,Ericales,,Ericaceae,Species,Harrimanella,Alaska bellheather,"119299, 119300, 176957",Present,,,,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,"http://arctos.database.museum/guid/KNWR:Herb:10357, http://www.inaturalist.org/observations/114293",,,,Script: Mark_Laker@fws.gov,6/6/2019 12:33:34 AM,FWSpec-199:matt_bowser@fws.gov,12/9/2019 7:15:41 AM
165037,7,FF07RKNA00,Kenai National Wildlife Refuge,Carex interior,Carex interior L.H. Bailey,39652,146239,Plants,Vascular Plant,Plantae,Tracheophyta,Magnoliopsida,,,Poales,,Cyperaceae,Species,Carex,Inland sedge,"208367, 221847",Present,,,,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,,,,,Script: Mark_Laker@fws.gov,6/5/2019 10:58:31 PM,Script: Mark_Laker@fws.gov,6/5/2019 10:58:33 PM
169909,7,FF07RKNA00,Kenai National Wildlife Refuge,Polemonium boreale,Polemonium boreale Adams,31000,138899,Plants,Vascular Plant,Plantae,Tracheophyta,Magnoliopsida,,,Ericales,,Polemoniaceae,Species,Polemonium,northern Jacob's-ladder,,Present,,,,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,http://arctos.database.museum/guid/KNWR:Herb:740,,,,Script: Mark_Laker@fws.gov,6/5/2019 11:43:01 PM,FWSpec-199:matt_bowser@fws.gov,12/9/2019 7:14:34 AM
160667,7,FF07RKNA00,Kenai National Wildlife Refuge,Amblystegium,Amblystegium Schimp. in B.S.G.,16219,73615,Plants,Non-vascular Plant,Plantae,Bryophyta,Bryopsida,Bryidae,,Hypnales,,Amblystegiaceae,Genus,Amblystegium,,,Present,,,,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,,,,,Script: Mark_Laker@fws.gov,6/5/2019 10:11:20 PM,Script: Mark_Laker@fws.gov,6/5/2019 10:11:21 PM
160736,7,FF07RKNA00,Kenai National Wildlife Refuge,Athyrium filix-femina,Athyrium filix-femina (L.) Roth,17413,79018,Plants,Vascular Plant,Plantae,Tracheophyta,Polypodiopsida,Polypodiidae,,Polypodiales,,Woodsiaceae,Species,Athyrium,common ladyfern,79007,Present,,,,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,,,,,Script: Mark_Laker@fws.gov,6/5/2019 10:12:09 PM,Script: Mark_Laker@fws.gov,6/5/2019 10:12:10 PM
164040,7,FF07RKNA00,Kenai National Wildlife Refuge,Epilobium palustre,Epilobium palustre L.,27320,126689,Plants,Vascular Plant,Plantae,Tracheophyta,Magnoliopsida,,,Myrtales,,Onagraceae,Species,Epilobium,marsh willowherb,"179592, 179597, 179605, 179622, 225134, 225136, 225138, 225140, 225143",Present,,,,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,http://arctos.database.museum/guid/KNWR:Herb:716,,,,Script: Mark_Laker@fws.gov,6/5/2019 10:51:07 PM,FWSpec-199:matt_bowser@fws.gov,12/9/2019 7:14:37 AM
164166,7,FF07RKNA00,Kenai National Wildlife Refuge,Rosa acicularis,Rosa acicularis Lindl.,24812,127121,Plants,Vascular Plant,Plantae,Tracheophyta,Magnoliopsida,,,Rosales,,Rosaceae,Species,Rosa,Prickly rose,,Present,,,,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,"http://arctos.database.museum/guid/KNWR:Herb:706, http://www.inaturalist.org/observations/125340",,,,Script: Mark_Laker@fws.gov,6/5/2019 10:52:00 PM,FWSpec-199:matt_bowser@fws.gov,12/9/2019 7:14:37 AM
165370,7,FF07RKNA00,Kenai National Wildlife Refuge,Goodyera repens,Goodyera repens (L.) R. Br.,43595,148034,Plants,Vascular Plant,Plantae,Tracheophyta,Magnoliopsida,,,Asparagales,,Orchidaceae,Species,Goodyera,lesser rattlesnake plantain,"180713, 191570, 208790, 228429",Present,,,,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,http://www.inaturalist.org/observations/877795,,,,Script: Mark_Laker@fws.gov,6/5/2019 11:01:34 PM,FWSpec-199:matt_bowser@fws.gov,12/9/2019 7:15:41 AM
160650,7,FF07RKNA00,Kenai National Wildlife Refuge,Dicranella subulata,Dicranella subulata (Hedw.) Schimp.,16819,72288,Plants,Non-vascular Plant,Plantae,Bryophyta,Bryopsida,Dicranidae,,Dicranales,,Dicranaceae,Species,Dicranella,dicranella moss,,Present,,,,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,,,,,Script: Mark_Laker@fws.gov,6/5/2019 10:11:05 PM,Script: Mark_Laker@fws.gov,6/5/2019 10:11:06 PM
161219,7,FF07RKNA00,Kenai National Wildlife Refuge,Carex macrochaeta,Carex macrochaeta C.A. Mey.,39418,144474,Plants,Vascular Plant,Plantae,Tracheophyta,Magnoliopsida,,,Poales,,Cyperaceae,Species,Carex,longawn sedge,,Present,,,,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,"http://arctos.database.museum/guid/KNWR:Herb:639, http://arctos.database.museum/guid/KNWR:Herb:640",,,,Script: Mark_Laker@fws.gov,6/5/2019 10:17:15 PM,FWSpec-199:matt_bowser@fws.gov,12/9/2019 7:15:42 AM
163947,7,FF07RKNA00,Kenai National Wildlife Refuge,Eriophorum viridicarinatum,Eriophorum viridicarinatum (Engelm.) Fernald,40106,140252,Plants,Vascular Plant,Plantae,Tracheophyta,Magnoliopsida,,,Poales,,Cyperaceae,Species,Eriophorum,thinleaf cottonsedge,,Present,,,,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,,,,,Script: Mark_Laker@fws.gov,6/5/2019 10:50:30 PM,Script: Mark_Laker@fws.gov,6/5/2019 10:50:31 PM
164267,7,FF07RKNA00,Kenai National Wildlife Refuge,Rosa nutkana,Rosa nutkana C. Presl,24835,127945,Plants,Vascular Plant,Plantae,Tracheophyta,Magnoliopsida,,,Rosales,,Rosaceae,Species,Rosa,Nootka rose,,Present,,,,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,,,,,Script: Mark_Laker@fws.gov,6/5/2019 10:52:45 PM,Script: Mark_Laker@fws.gov,6/5/2019 10:52:45 PM
154735,7,FF07RKNA00,Kenai National Wildlife Refuge,Nardia scalaris,Nardia scalaris Gray,14898,51365,Plants,Non-vascular Plant,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniidae,,Jungermanniales,Jungermanniineae,Gymnomitriaceae,Species,Nardia,,51376,Present,,,,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,,,,,Script: Mark_Laker@fws.gov,6/5/2019 9:00:25 PM,Script: Mark_Laker@fws.gov,6/5/2019 9:00:26 PM
169606,7,FF07RKNA00,Kenai National Wildlife Refuge,Hylocomiaceae,Hylocomiaceae,16371,63356,Plants,Non-vascular Plant,Plantae,Bryophyta,Bryopsida,Bryidae,,Hypnales,,Hylocomiaceae,Family,,,,Present,,,,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,,,,,Script: Mark_Laker@fws.gov,6/5/2019 11:40:53 PM,Script: Mark_Laker@fws.gov,6/5/2019 11:40:54 PM
156881,7,FF07RKNA00,Kenai National Wildlife Refuge,Antennaria alpina,Antennaria alpina (L.) Gaertn.,36719,133760,Plants,Vascular Plant,Plantae,Tracheophyta,Magnoliopsida,,,Asterales,,Asteraceae,Species,Antennaria,Alpine pussytoes,"133766, 133777, 135783, 135794, 135795, 172495, 178797, 293002, 88172, 88173, 88175, 88178, 88179, 88180, 88181, 88182, 88183, 88184, 88219, 88227, 88238, 88587, 88589, 88592, 88595, 88596, 88615, 89880, 89881, 94163, 94164, 94165, 94166, 94167, 94168, 94170, 94171, 94172, 94173, 94174, 94176, 94177",Present,,,,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,http://arctos.database.museum/guid/KNWR:Herb:734,,,,Script: Mark_Laker@fws.gov,6/5/2019 9:24:46 PM,FWSpec-199:matt_bowser@fws.gov,12/9/2019 7:14:32 AM
157091,7,FF07RKNA00,Kenai National Wildlife Refuge,Sphagnum magellanicum,Sphagnum magellanicum Brid.,15689,59791,Plants,Non-vascular Plant,Plantae,Bryophyta,Sphagnopsida,,,Sphagnales,,Sphagnaceae,Species,Sphagnum,Magellan's sphagnum,,Present,,,,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,,,,,Script: Mark_Laker@fws.gov,6/5/2019 9:27:22 PM,Script: Mark_Laker@fws.gov,6/5/2019 9:27:23 PM
160381,7,FF07RKNA00,Kenai National Wildlife Refuge,Lycopodium annotinum,Lycopodium annotinum L.,17018,80036,Plants,Vascular Plant,Plantae,Tracheophyta,Lycopodiopsida,Lycopodiidae,,Lycopodiales,,Lycopodiaceae,Species,Lycopodium,stiff clubmoss,"190413, 205560, 205563, 213593, 213595, 213597, 213599",Present,,,,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,,,,,Script: Mark_Laker@fws.gov,6/5/2019 10:07:57 PM,Script: Mark_Laker@fws.gov,6/5/2019 10:08:02 PM
163475,7,FF07RKNA00,Kenai National Wildlife Refuge,Pottiales,Pottiales,16619,72596,Plants,Non-vascular Plant,Plantae,Bryophyta,Bryopsida,Dicranidae,,Pottiales,,,Order,,,,Present,,,,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,,,,,Script: Mark_Laker@fws.gov,6/5/2019 10:46:21 PM,Script: Mark_Laker@fws.gov,6/5/2019 10:46:21 PM
165860,7,FF07RKNA00,Kenai National Wildlife Refuge,Marchantiales,Marchantiales,15520,56280,Plants,Non-vascular Plant,Plantae,Marchantiophyta,Marchantiopsida,Marchantiidae,,Marchantiales,,,Order,,,"55421, 56291, 63829, 774193, 774194, 774195, 782235",Present,,,,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,,,,,Script: Mark_Laker@fws.gov,6/5/2019 11:05:56 PM,Script: Mark_Laker@fws.gov,6/5/2019 11:06:00 PM
152945,7,FF07RKNA00,Kenai National Wildlife Refuge,Sphagnum angustifolium,Sphagnum angustifolium (C. Jens. ex Russ.) C. Jens. in Tolf,548193,254966,Plants,Non-vascular Plant,Plantae,Bryophyta,Sphagnopsida,,,Sphagnales,,Sphagnaceae,Species,Sphagnum,Sphagnum,"255205, 255715, 255723, 256623, 258060, 61432",Present,,,,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,,,,,Script: Mark_Laker@fws.gov,6/5/2019 8:46:14 PM,Script: Mark_Laker@fws.gov,6/5/2019 8:46:18 PM
152958,7,FF07RKNA00,Kenai National Wildlife Refuge,Sphagnum nitidum,Sphagnum nitidum Warnst.,548207,254996,Plants,Non-vascular Plant,Plantae,Bryophyta,Sphagnopsida,,,Sphagnales,,Sphagnaceae,Species,Sphagnum,sphagnum,63429,Present,,,,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,,,,,Script: Mark_Laker@fws.gov,6/5/2019 8:46:20 PM,Script: Mark_Laker@fws.gov,6/5/2019 8:46:21 PM
152964,7,FF07RKNA00,Kenai National Wildlife Refuge,Sphagnum steerei,Sphagnum steerei Andrus,548216,255015,Plants,Non-vascular Plant,Plantae,Bryophyta,Sphagnopsida,,,Sphagnales,,Sphagnaceae,Species,Sphagnum,Steere's sphagnum,258173,Present,,,,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,,,,,Script: Mark_Laker@fws.gov,6/5/2019 8:46:22 PM,Script: Mark_Laker@fws.gov,6/5/2019 8:46:23 PM
152967,7,FF07RKNA00,Kenai National Wildlife Refuge,Sanionia uncinata,Sanionia uncinata (Hedw.) Loeske,548225,255034,Plants,Non-vascular Plant,Plantae,Bryophyta,Bryopsida,Bryidae,,Hypnales,,Amblystegiaceae,Species,Sanionia,Sanionia moss,,Present,,,,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,,,,,Script: Mark_Laker@fws.gov,6/5/2019 8:46:23 PM,Script: Mark_Laker@fws.gov,6/5/2019 8:46:23 PM
156183,7,FF07RKNA00,Kenai National Wildlife Refuge,Valeriana capitata,Valeriana capitata Pall. ex Link,35351,131744,Plants,Vascular Plant,Plantae,Tracheophyta,Magnoliopsida,,,Dipsacales,,Valerianaceae,Species,Valeriana,capitate valerian,,Present,,,,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,http://arctos.database.museum/guid/KNWR:Herb:730,,,,Script: Mark_Laker@fws.gov,6/5/2019 9:18:00 PM,FWSpec-199:matt_bowser@fws.gov,12/9/2019 7:15:39 AM
156210,7,FF07RKNA00,Kenai National Wildlife Refuge,Cryptantha torreyana,Cryptantha torreyana (A. Gray) Greene,31880,132133,Plants,Vascular Plant,Plantae,Tracheophyta,Magnoliopsida,,,Boraginales,,Boraginaceae,Species,Cryptantha,Torrey's cryptantha,"173585, 173589, 173591, 208201, 224824, 224826",Present,,,,Non-native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,,"Mystery Creek at Picnic Lake pull-off, June 23. Also at cabin sites on Tustumena Lake. (Toby Burke, 27.August.2014)",,,Script: Mark_Laker@fws.gov,6/5/2019 9:18:15 PM,Script: Mark_Laker@fws.gov,6/5/2019 9:18:22 PM
156279,7,FF07RKNA00,Kenai National Wildlife Refuge,Carex norvegica,Carex norvegica Retz.,39721,137566,Plants,Vascular Plant,Plantae,Tracheophyta,Magnoliopsida,,,Poales,,Cyperaceae,Species,Carex,Norway sedge,"174192, 175315, 202608, 202610",Present,,,,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,,,,,Script: Mark_Laker@fws.gov,6/5/2019 9:19:02 PM,Script: Mark_Laker@fws.gov,6/5/2019 9:19:06 PM
156312,7,FF07RKNA00,Kenai National Wildlife Refuge,Carex pauciflora,Carex pauciflora Lightf.,39743,137590,Plants,Vascular Plant,Plantae,Tracheophyta,Magnoliopsida,,,Poales,,Cyperaceae,Species,Carex,Fewflower sedge,,Present,,,,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,http://www.inaturalist.org/observations/1341675,,,,Script: Mark_Laker@fws.gov,6/5/2019 9:19:28 PM,FWSpec-199:matt_bowser@fws.gov,12/9/2019 7:14:33 AM
156314,7,FF07RKNA00,Kenai National Wildlife Refuge,Carex phaeocephala,Carex phaeocephala Piper,39753,137601,Plants,Vascular Plant,Plantae,Tracheophyta,Magnoliopsida,,,Poales,,Cyperaceae,Species,Carex,dunhead sedge,,Present,,,,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,"http://arctos.database.museum/guid/KNWR:Herb:1462, http://arctos.database.museum/guid/KNWR:Herb:638",,,,Script: Mark_Laker@fws.gov,6/5/2019 9:19:30 PM,FWSpec-199:matt_bowser@fws.gov,12/9/2019 7:14:33 AM
171613,7,FF07RKNA00,Kenai National Wildlife Refuge,Luetkea,Luetkea Bong.,500392,149006,Plants,Vascular Plant,Plantae,Tracheophyta,Magnoliopsida,,,Rosales,,Rosaceae,Genus,Luetkea,,119499,Present,,,,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,,,,,Script: Mark_Laker@fws.gov,6/6/2019 12:00:53 AM,Script: Mark_Laker@fws.gov,6/6/2019 12:00:54 AM
152661,7,FF07RKNA00,Kenai National Wildlife Refuge,Poa stenantha,Poa stenantha Trin.,41159,148112,Plants,Vascular Plant,Plantae,Tracheophyta,Magnoliopsida,,,Poales,,Poaceae,Species,Poa,Northern bluegrass,"148094, 191963, 876088, 876170",Present,,,,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,,,,,Script: Mark_Laker@fws.gov,6/5/2019 8:44:15 PM,Script: Mark_Laker@fws.gov,6/5/2019 8:44:18 PM
156527,7,FF07RKNA00,Kenai National Wildlife Refuge,Crepis tectorum,Crepis tectorum L.,37212,138695,Plants,Vascular Plant,Plantae,Tracheophyta,Magnoliopsida,,,Asterales,,Asteraceae,Species,Crepis,narrowleaf hawksbeard,,Present,,,,Non-native,Invasive,,Unknown,,,,,,,,,,,Approved,Accepted,No,,,,,,Script: Mark_Laker@fws.gov,6/5/2019 9:21:37 PM,Script: Mark_Laker@fws.gov,6/5/2019 9:21:37 PM
156539,7,FF07RKNA00,Kenai National Wildlife Refuge,Cicuta douglasii,Cicuta douglasii (DC.) J.M. Coult. & Rose,29457,133391,Plants,Vascular Plant,Plantae,Tracheophyta,Magnoliopsida,,,Apiales,,Apiaceae,Species,Cicuta,,222383,Present,,,,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,http://arctos.database.museum/guid/UAM:Herb:21623,,,,Script: Mark_Laker@fws.gov,6/5/2019 9:21:44 PM,FWSpec-199:matt_bowser@fws.gov,12/9/2019 7:14:32 AM
161155,7,FF07RKNA00,Kenai National Wildlife Refuge,Zigadenus,Zigadenus Michx.,43155,144244,Plants,Vascular Plant,Plantae,Tracheophyta,Magnoliopsida,,,Liliales,,Melanthiaceae,Genus,Zigadenus,,,Present,,,,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,,,,,Script: Mark_Laker@fws.gov,6/5/2019 10:16:46 PM,Script: Mark_Laker@fws.gov,6/5/2019 10:16:46 PM
161156,7,FF07RKNA00,Kenai National Wildlife Refuge,Iris setosa,Iris setosa Pall. ex Link,43195,144288,Plants,Vascular Plant,Plantae,Tracheophyta,Magnoliopsida,,,Asparagales,,Iridaceae,Species,Iris,Beachhead iris,"203783, 213014, 213016, 227729",Present,,,,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,http://www.inaturalist.org/observations/1755002,,,,Script: Mark_Laker@fws.gov,6/5/2019 10:16:46 PM,FWSpec-199:matt_bowser@fws.gov,12/9/2019 7:15:43 AM
167194,7,FF07RKNA00,Kenai National Wildlife Refuge,Ranunculales,Ranunculales,18409,88425,Plants,Vascular Plant,Plantae,Tracheophyta,Magnoliopsida,,,Ranunculales,,,Order,,,"777174, 777175, 777176, 777177, 777178, 777179, 777180, 777181, 777182, 777183, 777184, 99942",Present,,,,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,,,,,Script: Mark_Laker@fws.gov,6/5/2019 11:17:22 PM,Script: Mark_Laker@fws.gov,6/5/2019 11:17:33 PM
167207,7,FF07RKNA00,Kenai National Wildlife Refuge,Ranunculaceae,Ranunculaceae,18410,88437,Plants,Vascular Plant,Plantae,Tracheophyta,Magnoliopsida,,,Ranunculales,,Ranunculaceae,Family,,,"885154, 885155, 885156, 885157, 885158, 885160, 885161, 885162, 885163, 885164, 885165, 885170, 885171",Present,,,,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,,,,,Script: Mark_Laker@fws.gov,6/5/2019 11:17:33 PM,Script: Mark_Laker@fws.gov,6/5/2019 11:17:45 PM
151863,7,FF07RKNA00,Kenai National Wildlife Refuge,Carex canescens,Carex canescens L.,39447,145323,Plants,Vascular Plant,Plantae,Tracheophyta,Magnoliopsida,,,Poales,,Cyperaceae,Species,Carex,Silver sedge,,Present,,,,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,,,,,Script: Mark_Laker@fws.gov,6/5/2019 8:37:50 PM,Script: Mark_Laker@fws.gov,6/5/2019 8:37:50 PM
150798,7,FF07RKNA00,Kenai National Wildlife Refuge,Ribes hudsonianum,Ribes hudsonianum Richardson,24471,125272,Plants,Vascular Plant,Plantae,Tracheophyta,Magnoliopsida,,,Saxifragales,,Grossulariaceae,Species,Ribes,northern black currant,"194742, 213809, 214641",Present,,,,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,,,,,Script: Mark_Laker@fws.gov,6/5/2019 8:30:12 PM,Script: Mark_Laker@fws.gov,6/5/2019 8:30:14 PM
150819,7,FF07RKNA00,Kenai National Wildlife Refuge,Ribes triste,Ribes triste Pall.,24504,125309,Plants,Vascular Plant,Plantae,Tracheophyta,Magnoliopsida,,,Saxifragales,,Grossulariaceae,Species,Ribes,Red currant,"234226, 234229, 234231",Present,,,,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,,,,,Script: Mark_Laker@fws.gov,6/5/2019 8:30:21 PM,Script: Mark_Laker@fws.gov,6/5/2019 8:30:22 PM
152449,7,FF07RKNA00,Kenai National Wildlife Refuge,Sparganium hyperboreum,Sparganium hyperboreum Beurl. ex Laest.,42314,147647,Plants,Vascular Plant,Plantae,Tracheophyta,Magnoliopsida,,,Poales,,Typhaceae,Species,Sparganium,Northern bur-reed,,Present,,,,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,,,,,Script: Mark_Laker@fws.gov,6/5/2019 8:42:36 PM,Script: Mark_Laker@fws.gov,6/5/2019 8:42:36 PM
