USE_LICENSE_URL,GUID,SCIENTIFIC_NAME,COORDINATEUNCERTAINTYINMETERS,COUNTRY,STATE_PROV,SPEC_LOCALITY,VERBATIM_LOCALITY,VERBATIM_DATE,PARTDETAIL,DEC_LAT,DEC_LONG
"http://creativecommons.org/publicdomain/zero/1.0/","KNWR:Herb:10455","Fungi or Plantae","20","United States","Alaska","Soldotna, muskeg 0.6km northeast of Headquarters Lake, Slikok watershed project site MG09","USA: Alaska, Soldotna, muskeg 0.6km northeast of Headquarters Lake, Slikok watershed project site MG09","7/19/2016","[{""ID"":""26021351"",""SF"":"""",""PN"":""whole organism"",""LC"":""1"",""DP"":""being processed"",""CD"":""condition not assessed"",""BC"":""KNWRC3477"",""CP"":""[ KNWRC3512 ] KNWRC3512 (box):[ KNWRC3477 ] KNWRC3477 (bag)"",""RK"":"""",""PA"":[]}]","60.4628888200","-151.0491582000"
"http://creativecommons.org/publicdomain/zero/1.0/","KNWR:Herb:10449","Fungi or Plantae","20","United States","Alaska","Soldotna, Ski Hill Road, Centennial Trail north of Headquarters Lake, Slikok watershed project site MG02","USA: Alaska, Soldotna, Ski Hill Road, Centennial Trail north of Headquarters Lake, Slikok watershed project site MG02","7/19/2016","[{""ID"":""26021330"",""SF"":"""",""PN"":""whole organism"",""LC"":""1"",""DP"":""being processed"",""CD"":""condition not assessed"",""BC"":""KNWRC3471"",""CP"":""[ KNWRC3512 ] KNWRC3512 (box):[ KNWRC3471 ] KNWRC3471 (bag)"",""RK"":"""",""PA"":[]}]","60.4675531700","-151.0578677000"
"http://creativecommons.org/publicdomain/zero/1.0/","KNWR:Herb:10482","Fungi or Plantae","20","United States","Alaska","Soldotna, Ski Hill Road, Nordic View Trail by Nordic Lake, Slikok watershed project site SK15","USA: Alaska, Soldotna, Ski Hill Road, Nordic View Trail by Nordic Lake, Slikok watershed project site SK15","8/9/2016","[{""ID"":""26021405"",""SF"":"""",""PN"":""whole organism"",""LC"":""1"",""DP"":""being processed"",""CD"":""condition not assessed"",""BC"":""KNWRC3505"",""CP"":""[ KNWRC3514 ] KNWRC3514 (box):[ KNWRC3505 ] KNWRC3505 (bag)"",""RK"":"""",""PA"":[]}]","60.4502796700","-151.0868131000"
"http://creativecommons.org/publicdomain/zero/1.0/","KNWR:Herb:10468","Fungi or Plantae","20","United States","Alaska","Soldotna, forest 380m southeast of Arc Lake, Slikok watershed project site MG28","USA: Alaska, Soldotna, forest 380m southeast of Arc Lake, Slikok watershed project site MG28","8/9/2016","[{""ID"":""26021377"",""SF"":"""",""PN"":""whole organism"",""LC"":""1"",""DP"":""being processed"",""CD"":""condition not assessed"",""BC"":""KNWRC3491"",""CP"":""[ KNWRC3513 ] KNWRC3513 (box):[ KNWRC3491 ] KNWRC3491 (bag)"",""RK"":"""",""PA"":[]}]","60.4460091900","-151.0963219000"
"http://creativecommons.org/publicdomain/zero/1.0/","KNWR:Herb:11697","Hylocomium splendens","20","United States","Alaska","Soldotna, in wetland 400m south-southwest of floatplane dock on Headquarters Lake, Slikok watershed project site MG12","USA: Alaska, Soldotna, in wetland 400m south-southwest of floatplane dock on Headquarters Lake, Slikok watershed project site MG12","8/1/2016","[{""ID"":""28551789"",""SF"":"""",""PN"":""whole organism"",""LC"":""1"",""DP"":""discarded"",""CD"":""Condition not assessed."",""BC"":"""",""CP"":"""",""RK"":"""",""PA"":[]}]","60.4590156300","-151.0769005000"
"http://creativecommons.org/publicdomain/zero/1.0/","KNWR:Herb:11759","Hypogymnia physodes","20","United States","Alaska","Soldotna, 40m east of Sterling Highway 480m northeast of intersection with south end of Ski Hill Road, Slikok watershed project site MG10","USA: Alaska, Soldotna, 40m east of Sterling Highway 480m northeast of intersection with south end of Ski Hill Road, Slikok watershed project site MG10","8/10/2016","[{""ID"":""28551913"",""SF"":"""",""PN"":""whole organism"",""LC"":""1"",""DP"":""discarded"",""CD"":""Condition not assessed."",""BC"":"""",""CP"":"""",""RK"":"""",""PA"":[]}]","60.4594078100","-151.0951258000"
"http://creativecommons.org/publicdomain/zero/1.0/","KNWR:Herb:11767","Cetraria sepincola","20","United States","Alaska","Soldotna, muskeg 250m east of Arc Lake, Slikok watershed project site MG22","USA: Alaska, Soldotna, muskeg 250m east of Arc Lake, Slikok watershed project site MG22","8/9/2016","[{""ID"":""28551933"",""SF"":"""",""PN"":""whole organism"",""LC"":""1"",""DP"":""discarded"",""CD"":""Condition not assessed."",""BC"":"""",""CP"":"""",""RK"":"""",""PA"":[]}]","60.4504754000","-151.0959233000"
"http://creativecommons.org/publicdomain/zero/1.0/","KNWR:Herb:11775","Cladonia fimbriata","20","United States","Alaska","Soldotna, muskeg 250m east of Arc Lake, Slikok watershed project site MG22","USA: Alaska, Soldotna, muskeg 250m east of Arc Lake, Slikok watershed project site MG22","8/9/2016","[{""ID"":""28551949"",""SF"":"""",""PN"":""whole organism"",""LC"":""1"",""DP"":""discarded"",""CD"":""Condition not assessed."",""BC"":"""",""CP"":"""",""RK"":"""",""PA"":[]}]","60.4504754000","-151.0959233000"
"http://creativecommons.org/publicdomain/zero/1.0/","KNWR:Herb:11711","Lecidea pullata","20","United States","Alaska","Soldotna, muskeg 120m northeast of Headquarters Lake, Slikok watershed project site MG08","USA: Alaska, Soldotna, muskeg 120m northeast of Headquarters Lake, Slikok watershed project site MG08","7/22/2016","[{""ID"":""28551817"",""SF"":"""",""PN"":""whole organism"",""LC"":""1"",""DP"":""discarded"",""CD"":""Condition not assessed."",""BC"":"""",""CP"":"""",""RK"":"""",""PA"":[]}]","60.4630870800","-151.0582717000"
"http://creativecommons.org/publicdomain/zero/1.0/","KNWR:Herb:11848","Pleurozium schreberi","20","United States","Alaska","Soldotna, muskeg 40m east of Headquarters Lake, Slikok watershed project site MG14","USA: Alaska, Soldotna, muskeg 40m east of Headquarters Lake, Slikok watershed project site MG14","7/18/2016","[{""ID"":""28552095"",""SF"":"""",""PN"":""whole organism"",""LC"":""1"",""DP"":""discarded"",""CD"":""Condition not assessed."",""BC"":"""",""CP"":"""",""RK"":"""",""PA"":[]}]","60.4586209900","-151.0586756000"
"http://creativecommons.org/publicdomain/zero/1.0/","KNWR:Herb:11820","Ptilidium pulcherrimum","20","United States","Alaska","Soldotna, in wetland 400m south-southwest of floatplane dock on Headquarters Lake, Slikok watershed project site MG12","USA: Alaska, Soldotna, in wetland 400m south-southwest of floatplane dock on Headquarters Lake, Slikok watershed project site MG12","8/1/2016","[{""ID"":""28552039"",""SF"":"""",""PN"":""whole organism"",""LC"":""1"",""DP"":""discarded"",""CD"":""Condition not assessed."",""BC"":"""",""CP"":"""",""RK"":"""",""PA"":[]}]","60.4590156300","-151.0769005000"
"http://creativecommons.org/publicdomain/zero/1.0/","KNWR:Herb:11888","Bryoria pseudofuscescens","20","United States","Alaska","Soldotna, Ski Hill Road, off of Howling Hill Trail, Slikok watershed project site MG17","USA: Alaska, Soldotna, Ski Hill Road, off of Howling Hill Trail, Slikok watershed project site MG17","8/9/2016","[{""ID"":""28552175"",""SF"":"""",""PN"":""whole organism"",""LC"":""1"",""DP"":""discarded"",""CD"":""Condition not assessed."",""BC"":"""",""CP"":"""",""RK"":"""",""PA"":[]}]","60.4547458500","-151.0864131000"
"http://creativecommons.org/publicdomain/zero/1.0/","KNWR:Herb:11720","Pohlia nutans","20","United States","Alaska","Soldotna, muskeg 120m northeast of Headquarters Lake, Slikok watershed project site MG08","USA: Alaska, Soldotna, muskeg 120m northeast of Headquarters Lake, Slikok watershed project site MG08","7/22/2016","[{""ID"":""28551835"",""SF"":"""",""PN"":""whole organism"",""LC"":""1"",""DP"":""discarded"",""CD"":""Condition not assessed."",""BC"":"""",""CP"":"""",""RK"":"""",""PA"":[]}]","60.4630870800","-151.0582717000"
"http://creativecommons.org/publicdomain/zero/1.0/","KNWR:Herb:11914","Hypogymnia occidentalis","20","United States","Alaska","Soldotna, shore of southeastern bay of Headquarters Lake, Slikok watershed project site MG19","USA: Alaska, Soldotna, shore of southeastern bay of Headquarters Lake, Slikok watershed project site MG19","8/3/2016","[{""ID"":""28552227"",""SF"":"""",""PN"":""whole organism"",""LC"":""1"",""DP"":""discarded"",""CD"":""Condition not assessed."",""BC"":"""",""CP"":"""",""RK"":"""",""PA"":[]}]","60.4543524900","-151.0681905000"
"http://creativecommons.org/publicdomain/zero/1.0/","KNWR:Herb:11726","Sphagnum angustifolium","20","United States","Alaska","Soldotna, muskeg 120m northeast of Headquarters Lake, Slikok watershed project site MG08","USA: Alaska, Soldotna, muskeg 120m northeast of Headquarters Lake, Slikok watershed project site MG08","7/22/2016","[{""ID"":""28551847"",""SF"":"""",""PN"":""whole organism"",""LC"":""1"",""DP"":""discarded"",""CD"":""Condition not assessed."",""BC"":"""",""CP"":"""",""RK"":"""",""PA"":[]}]","60.4630870800","-151.0582717000"
"http://creativecommons.org/publicdomain/zero/1.0/","KNWR:Herb:11836","Bryoria simplicior","20","United States","Alaska","Soldotna, muskeg 40m east of Headquarters Lake, Slikok watershed project site MG14","USA: Alaska, Soldotna, muskeg 40m east of Headquarters Lake, Slikok watershed project site MG14","7/18/2016","[{""ID"":""28552071"",""SF"":"""",""PN"":""whole organism"",""LC"":""1"",""DP"":""discarded"",""CD"":""Condition not assessed."",""BC"":"""",""CP"":"""",""RK"":"""",""PA"":[]}]","60.4586209900","-151.0586756000"
"http://creativecommons.org/publicdomain/zero/1.0/","KNWR:Herb:11839","Hylocomium splendens","20","United States","Alaska","Soldotna, muskeg 40m east of Headquarters Lake, Slikok watershed project site MG14","USA: Alaska, Soldotna, muskeg 40m east of Headquarters Lake, Slikok watershed project site MG14","7/18/2016","[{""ID"":""28552077"",""SF"":"""",""PN"":""whole organism"",""LC"":""1"",""DP"":""discarded"",""CD"":""Condition not assessed."",""BC"":"""",""CP"":"""",""RK"":"""",""PA"":[]}]","60.4586209900","-151.0586756000"
"http://creativecommons.org/publicdomain/zero/1.0/","KNWR:Herb:11731","Xanthoria candelaria","20","United States","Alaska","Soldotna, muskeg 120m northeast of Headquarters Lake, Slikok watershed project site MG08","USA: Alaska, Soldotna, muskeg 120m northeast of Headquarters Lake, Slikok watershed project site MG08","7/22/2016","[{""ID"":""28551857"",""SF"":"""",""PN"":""whole organism"",""LC"":""1"",""DP"":""discarded"",""CD"":""Condition not assessed."",""BC"":"""",""CP"":"""",""RK"":"""",""PA"":[]}]","60.4630870800","-151.0582717000"
"http://creativecommons.org/publicdomain/zero/1.0/","KNWR:Herb:11841","Hypogymnia bitteri","20","United States","Alaska","Soldotna, muskeg 40m east of Headquarters Lake, Slikok watershed project site MG14","USA: Alaska, Soldotna, muskeg 40m east of Headquarters Lake, Slikok watershed project site MG14","7/18/2016","[{""ID"":""28552081"",""SF"":"""",""PN"":""whole organism"",""LC"":""1"",""DP"":""discarded"",""CD"":""Condition not assessed."",""BC"":"""",""CP"":"""",""RK"":"""",""PA"":[]}]","60.4586209900","-151.0586756000"
"http://creativecommons.org/publicdomain/zero/1.0/","KNWR:Herb:11678","Sanionia uncinata","20","United States","Alaska","Soldotna, 40m east of Sterling Highway 480m northeast of intersection with south end of Ski Hill Road, Slikok watershed project site MG10","USA: Alaska, Soldotna, 40m east of Sterling Highway 480m northeast of intersection with south end of Ski Hill Road, Slikok watershed project site MG10","8/10/2016","[{""ID"":""28551751"",""SF"":"""",""PN"":""whole organism"",""LC"":""1"",""DP"":""discarded"",""CD"":""Condition not assessed."",""BC"":"""",""CP"":"""",""RK"":"""",""PA"":[]}]","60.4594078100","-151.0951258000"
"http://creativecommons.org/publicdomain/zero/1.0/","KNWR:Herb:11671","Ptilidium pulcherrimum","20","United States","Alaska","Soldotna, 40m east of Sterling Highway 480m northeast of intersection with south end of Ski Hill Road, Slikok watershed project site MG10","USA: Alaska, Soldotna, 40m east of Sterling Highway 480m northeast of intersection with south end of Ski Hill Road, Slikok watershed project site MG10","8/10/2016","[{""ID"":""28551737"",""SF"":"""",""PN"":""whole organism"",""LC"":""1"",""DP"":""discarded"",""CD"":""Condition not assessed."",""BC"":"""",""CP"":"""",""RK"":"""",""PA"":[]}]","60.4594078100","-151.0951258000"
"http://creativecommons.org/publicdomain/zero/1.0/","KNWR:Herb:11847","Parmelia sulcata","20","United States","Alaska","Soldotna, muskeg 40m east of Headquarters Lake, Slikok watershed project site MG14","USA: Alaska, Soldotna, muskeg 40m east of Headquarters Lake, Slikok watershed project site MG14","7/18/2016","[{""ID"":""28552093"",""SF"":"""",""PN"":""whole organism"",""LC"":""1"",""DP"":""discarded"",""CD"":""Condition not assessed."",""BC"":"""",""CP"":"""",""RK"":"""",""PA"":[]}]","60.4586209900","-151.0586756000"
"http://creativecommons.org/publicdomain/zero/1.0/","KNWR:Herb:11742","Sphagnum teres","20","United States","Alaska","Soldotna, muskeg 0.6km northeast of Headquarters Lake, Slikok watershed project site MG09","USA: Alaska, Soldotna, muskeg 0.6km northeast of Headquarters Lake, Slikok watershed project site MG09","7/19/2016","[{""ID"":""28551879"",""SF"":"""",""PN"":""whole organism"",""LC"":""1"",""DP"":""discarded"",""CD"":""Condition not assessed."",""BC"":"""",""CP"":"""",""RK"":"""",""PA"":[]}]","60.4628888200","-151.0491582000"
"http://creativecommons.org/publicdomain/zero/1.0/","KNWR:Herb:11753","Cladonia fimbriata","20","United States","Alaska","Soldotna, 40m east of Sterling Highway 480m northeast of intersection with south end of Ski Hill Road, Slikok watershed project site MG10","USA: Alaska, Soldotna, 40m east of Sterling Highway 480m northeast of intersection with south end of Ski Hill Road, Slikok watershed project site MG10","8/10/2016","[{""ID"":""28551901"",""SF"":"""",""PN"":""whole organism"",""LC"":""1"",""DP"":""discarded"",""CD"":""Condition not assessed."",""BC"":"""",""CP"":"""",""RK"":"""",""PA"":[]}]","60.4594078100","-151.0951258000"
"http://creativecommons.org/publicdomain/zero/1.0/","KNWR:Herb:11968","Ptilidium ciliare","20","United States","Alaska","Soldotna, forest 980m south of Headquarters Lake, Slikok watershed project site MG31","USA: Alaska, Soldotna, forest 980m south of Headquarters Lake, Slikok watershed project site MG31","7/29/2016","[{""ID"":""28552335"",""SF"":"""",""PN"":""whole organism"",""LC"":""1"",""DP"":""discarded"",""CD"":""Condition not assessed."",""BC"":"""",""CP"":"""",""RK"":"""",""PA"":[]}]","60.4454202300","-151.0689953000"
"http://creativecommons.org/publicdomain/zero/1.0/","KNWR:Herb:11886","Sanionia uncinata","20","United States","Alaska","Soldotna, 210m east-southeast of intersection of Sterling Highway and south end of Ski Hill Road, Slikok watershed project site MG16","USA: Alaska, Soldotna, 210m east-southeast of intersection of Sterling Highway and south end of Ski Hill Road, Slikok watershed project site MG16","8/9/2016","[{""ID"":""28552171"",""SF"":"""",""PN"":""whole organism"",""LC"":""1"",""DP"":""discarded"",""CD"":""Condition not assessed."",""BC"":"""",""CP"":"""",""RK"":"""",""PA"":[]}]","60.4549416100","-151.0955246000"
"http://creativecommons.org/publicdomain/zero/1.0/","KNWR:Herb:11987","Pohlia nutans","20","United States","Alaska","Soldotna, forest 1km south of Headquarters Lake, Slikok watershed project site MG32","USA: Alaska, Soldotna, forest 1km south of Headquarters Lake, Slikok watershed project site MG32","7/29/2016","[{""ID"":""28552373"",""SF"":"""",""PN"":""whole organism"",""LC"":""1"",""DP"":""discarded"",""CD"":""Condition not assessed."",""BC"":"""",""CP"":"""",""RK"":"""",""PA"":[]}]","60.4452226900","-151.0598866000"
"http://creativecommons.org/publicdomain/zero/1.0/","KNWR:Herb:11997","Ramalina obtusata","20","United States","Alaska","Soldotna, forest 1km south of Headquarters Lake, Slikok watershed project site MG32","USA: Alaska, Soldotna, forest 1km south of Headquarters Lake, Slikok watershed project site MG32","7/29/2016","[{""ID"":""28552393"",""SF"":"""",""PN"":""whole organism"",""LC"":""1"",""DP"":""discarded"",""CD"":""Condition not assessed."",""BC"":"""",""CP"":"""",""RK"":"""",""PA"":[]}]","60.4452226900","-151.0598866000"
"http://creativecommons.org/publicdomain/zero/1.0/","KNWR:Herb:12046","Sanionia uncinata","20","United States","Alaska","Soldotna, forest 600m south-southeast of Headquarters Lake, Slikok watershed project site MG26","USA: Alaska, Soldotna, forest 600m south-southeast of Headquarters Lake, Slikok watershed project site MG26","7/20/2016","[{""ID"":""28552491"",""SF"":"""",""PN"":""whole organism"",""LC"":""1"",""DP"":""discarded"",""CD"":""Condition not assessed."",""BC"":"""",""CP"":"""",""RK"":"""",""PA"":[]}]","60.4496887900","-151.0594831000"
"http://creativecommons.org/publicdomain/zero/1.0/","KNWR:Herb:11650","Aulacomnium palustre","20","United States","Alaska","Soldotna, woods on north shore of Headquarters Lake 200m east of Keen Eye Trail floating dock, Slikok watershed project site MG07","USA: Alaska, Soldotna, woods on north shore of Headquarters Lake 200m east of Keen Eye Trail floating dock, Slikok watershed project site MG07","8/1/2016","[{""ID"":""28551689"",""SF"":"""",""PN"":""whole organism"",""LC"":""1"",""DP"":""discarded"",""CD"":""Condition not assessed."",""BC"":"""",""CP"":"""",""RK"":"""",""PA"":[]}]","60.4632847400","-151.0673853000"
"http://creativecommons.org/publicdomain/zero/1.0/","KNWR:Herb:11894","Lobaria scrobiculata","20","United States","Alaska","Soldotna, Ski Hill Road, off of Howling Hill Trail, Slikok watershed project site MG17","USA: Alaska, Soldotna, Ski Hill Road, off of Howling Hill Trail, Slikok watershed project site MG17","8/9/2016","[{""ID"":""28552187"",""SF"":"""",""PN"":""whole organism"",""LC"":""1"",""DP"":""discarded"",""CD"":""Condition not assessed."",""BC"":"""",""CP"":"""",""RK"":"""",""PA"":[]}]","60.4547458500","-151.0864131000"
"http://creativecommons.org/publicdomain/zero/1.0/","KNWR:Herb:11652","Bryoria glabra","20","United States","Alaska","Soldotna, woods on north shore of Headquarters Lake 200m east of Keen Eye Trail floating dock, Slikok watershed project site MG07","USA: Alaska, Soldotna, woods on north shore of Headquarters Lake 200m east of Keen Eye Trail floating dock, Slikok watershed project site MG07","8/1/2016","[{""ID"":""28551693"",""SF"":"""",""PN"":""whole organism"",""LC"":""1"",""DP"":""discarded"",""CD"":""Condition not assessed."",""BC"":"""",""CP"":"""",""RK"":"""",""PA"":[]}]","60.4632847400","-151.0673853000"
"http://creativecommons.org/publicdomain/zero/1.0/","KNWR:Herb:11905","Imshaugia aleurites","20","United States","Alaska","Soldotna, in wetland 510m southwest of Headquarters Lake, Slikok watershed project site MG18","USA: Alaska, Soldotna, in wetland 510m southwest of Headquarters Lake, Slikok watershed project site MG18","8/1/2016","[{""ID"":""28552209"",""SF"":"""",""PN"":""whole organism"",""LC"":""1"",""DP"":""discarded"",""CD"":""Condition not assessed."",""BC"":"""",""CP"":"""",""RK"":"""",""PA"":[]}]","60.4545494800","-151.0773018000"
