category,latin,rank,origin,authority,tsn,accepted_tsn,accepted_latin,duplicate,usage,unaccept_reason,comments,vernacularName,dateFirstObserved,extirpated,inaturalistobs,arctosGUID,notes_distribution,notes_taxonomic,notes_biology,kingdom,division,phylum,class,order,suborder,family,subfamily,genus
Lichens,Melanelia septentrionalis,Species,Native,(Lynge) Essl.,-609495,NA,,,not accepted,"not reviewed, USFWS record",,melanelia lichen,,NA,NA,,,,,Fungi,Ascomycota,,Lecanoromycetes,Lecanorales,Lecanorineae,Parmeliaceae,,Melanelia
Lichens,Melanelia stygia,Species,Native,(L.) Essl.,-609497,NA,,,not accepted,"not reviewed, USFWS record",,melanelia lichen,,NA,NA,,,,,Fungi,Ascomycota,,Lecanoromycetes,Lecanorales,Lecanorineae,Parmeliaceae,,Melanelia
Lichens,Melanelia subaurifera,Species,Native,(Nyl.) Essl.,-609499,NA,,,not accepted,"not reviewed, USFWS record",,melanelia lichen,,NA,NA,,,,,Fungi,Ascomycota,,Lecanoromycetes,Lecanorales,Lecanorineae,Parmeliaceae,,Melanelia
Lichens,Melanelia trabeculata,Species,Native,(Ahti) Essl.,-609503,NA,,,not accepted,"not reviewed, USFWS record",,melanelia lichen,,NA,NA,,,,,Fungi,Ascomycota,,Lecanoromycetes,Lecanorales,Lecanorineae,Parmeliaceae,,Melanelia
Lichens,Parmelia marginalis,Species,Native,,-618598,NA,,,not accepted,"not reviewed, USFWS record",,,,NA,NA,,,,,Fungi,Ascomycota,,Lecanoromycetes,Lecanorales,Lecanorineae,Parmeliaceae,,Parmelia
Lichens,Vulpicida pinastri,Species,Native,(Scop.) J.-E. Mattsson & M. J. Lai,-611337,NA,,,not accepted,"not reviewed, USFWS record",,,,NA,NA,,,,,Fungi,Ascomycota,,Lecanoromycetes,Lecanorales,Lecanorineae,Parmeliaceae,,Vulpicida
Lichens,Peltigera chionophila,Species,Native,Goward & Goffinet (Goward & Goffinet 2000),-609882,NA,,,not accepted,"not reviewed, USFWS record",,,,NA,NA,,,,,Fungi,Ascomycota,,Lecanoromycetes,Lecanorales,Peltigerineae,Peltigeraceae,,Peltigera
Lichens,Peltigera conspersa,Species,Native,,-618599,NA,,,not accepted,"not reviewed, USFWS record","newly described species - no authority yet, no common name.",,,NA,NA,,,,,Fungi,Ascomycota,,Lecanoromycetes,Lecanorales,Peltigerineae,Peltigeraceae,,Peltigera
Lichens,Peltigera extenuata,Species,Native,,-618600,NA,,,not accepted,"not reviewed, USFWS record",,,,NA,NA,,,,,Fungi,Ascomycota,,Lecanoromycetes,Lecanorales,Peltigerineae,Peltigeraceae,,Peltigera
Lichens,Peltigera lactucifolia,Species,Native,(With.) J. R. Laundon,-613120,NA,,,not accepted,"not reviewed, USFWS record",Peltigera hymenina (Ach.) Delise. is synonym.,,,NA,NA,,,,,Fungi,Ascomycota,,Lecanoromycetes,Lecanorales,Peltigerineae,Peltigeraceae,,Peltigera
Lichens,Peltigera macilenta,Species,Native,,-618601,NA,,,not accepted,"not reviewed, USFWS record","newly described species - no authority yet, no common name.",,,NA,NA,,,,,Fungi,Ascomycota,,Lecanoromycetes,Lecanorales,Peltigerineae,Peltigeraceae,,Peltigera
Lichens,Peltigera monticola,Species,Native,,-618602,NA,,,not accepted,"not reviewed, USFWS record",,,,NA,NA,,,,,Fungi,Ascomycota,,Lecanoromycetes,Lecanorales,Peltigerineae,Peltigeraceae,,Peltigera
Lichens,Peltigera orbicularis,Species,Native,,-618604,NA,,,not accepted,"not reviewed, USFWS record",,,,NA,NA,,,,,Fungi,Ascomycota,,Lecanoromycetes,Lecanorales,Peltigerineae,Peltigeraceae,,Peltigera
Lichens,Peltigera polydactylon,Species,Native,(Necker) Hoffm.,-609901,NA,,,not accepted,"not reviewed, USFWS record",,felt lichen,,NA,NA,,,,,Fungi,Ascomycota,,Lecanoromycetes,Lecanorales,Peltigerineae,Peltigeraceae,,Peltigera
Lichens,Peltigera sphaerica,Species,Native,,-618605,NA,,,not accepted,"not reviewed, USFWS record",,,,NA,NA,,,,,Fungi,Ascomycota,,Lecanoromycetes,Lecanorales,Peltigerineae,Peltigeraceae,,Peltigera
Lichens,Solorina crocea,Species,Native,(L.) Ach.,-610774,NA,,,not accepted,"not reviewed, USFWS record",,chocolate chip lichen,,NA,NA,,,,,Fungi,Ascomycota,,Lecanoromycetes,Lecanorales,Peltigerineae,Peltigeraceae,,Solorina
Lichens,Buellia arborea,Species,Native,Coppins & Tønsberg 1992,-618578,NA,,,not accepted,"not reviewed, USFWS record",,disc lichen,,NA,NA,,,,,Fungi,Ascomycota,,Lecanoromycetes,Lecanorales,Lecanorineae,Physciaceae,,Buellia
Lichens,Rinodina degeliana,Species,Native,Coppins,-610618,NA,,,not accepted,"not reviewed, USFWS record",,,,NA,NA,,,,,Fungi,Ascomycota,,Lecanoromycetes,Lecanorales,Lecanorineae,Physciaceae,,Rinodina
Lichens,Rinodina endospora,Species,Native,,-618610,NA,,,not accepted,"not reviewed, USFWS record",,,,NA,NA,,,,,Fungi,Ascomycota,,Lecanoromycetes,Lecanorales,Lecanorineae,Physciaceae,,Rinodina
Lichens,Rinodina flavosoralifera,Species,Native,Tønsberg 1992,-618611,NA,,,not accepted,"not reviewed, USFWS record",,,,NA,NA,,,,,Fungi,Ascomycota,,Lecanoromycetes,Lecanorales,Lecanorineae,Physciaceae,,Rinodina
Lichens,Rinodina griseosoralifera,Species,Native,Coppins (Tønsberg 1993a),-610629,NA,,,not accepted,"not reviewed, USFWS record",Rinodina griseosoralifera Coppins is updated authority.,,,NA,NA,,,,,Fungi,Ascomycota,,Lecanoromycetes,Lecanorales,Lecanorineae,Physciaceae,,Rinodina
Lichens,Rinodina orculata,Species,Native,,-618612,NA,,,not accepted,"not reviewed, USFWS record",,,,NA,NA,,,,,Fungi,Ascomycota,,Lecanoromycetes,Lecanorales,Lecanorineae,Physciaceae,,Rinodina
Lichens,Rinodina sheardii,Species,Native,Tønsberg,-610664,NA,,,not accepted,"not reviewed, USFWS record",,,,NA,NA,,,,,Fungi,Ascomycota,,Lecanoromycetes,Lecanorales,Lecanorineae,Physciaceae,,Rinodina
Lichens,Rinodina stictica,Species,Native,Sheard & Tønsberg,-610666,NA,,,not accepted,"not reviewed, USFWS record",,,,NA,NA,,,,,Fungi,Ascomycota,,Lecanoromycetes,Lecanorales,Lecanorineae,Physciaceae,,Rinodina
Lichens,Amygdalaria pelobotryon,Species,Native,(Wahlenb.) Norman,-607241,NA,,,not accepted,"not reviewed, USFWS record",,amygdalaria lichen,,NA,NA,,,,,Fungi,Ascomycota,,Lecanoromycetes,Lecanorales,Lecanorineae,Porpidiaceae,,Amygdalaria
Lichens,Amygdalaria subdissenticus,Species,Native,,-618572,NA,,,not accepted,"not reviewed, USFWS record",,,,NA,NA,,,,,Fungi,Ascomycota,,Lecanoromycetes,Lecanorales,Lecanorineae,Porpidiaceae,,Amygdalaria
Lichens,Mycobilimbia epixanthoides,Species,Native,"(Nyl.) Vitik., Ahti, Kuusinen, Lommi & T. Ulvinen 2001",-618595,NA,,,not accepted,"not reviewed, USFWS record",,,,NA,NA,,,,,Fungi,Ascomycota,,Lecanoromycetes,Lecanorales,Lecanorineae,Porpidiaceae,,Mycobilimbia
Lichens,Mycobilimbia sanguineoatra,Species,Native,(Wulfen) Kalb & Hafellner 1992,-618596,NA,,,not accepted,"not reviewed, USFWS record",,,,NA,NA,,,,,Fungi,Ascomycota,,Lecanoromycetes,Lecanorales,Lecanorineae,Porpidiaceae,,Mycobilimbia
Lichens,Porpidia flavocaerulescens,Species,Native,(Hornem.) Hertel & A. J. Schwab,-610258,NA,,,not accepted,"not reviewed, USFWS record",,porpidia lichen,,NA,NA,,,,,Fungi,Ascomycota,,Lecanoromycetes,Lecanorales,Lecanorineae,Porpidiaceae,,Porpidia
Lichens,Porpidia thomsonii,Species,Native,Gowan,-610271,NA,,,not accepted,"not reviewed, USFWS record",,Thomson's porpidia lichen,,NA,NA,,,,,Fungi,Ascomycota,,Lecanoromycetes,Lecanorales,Lecanorineae,Porpidiaceae,,Porpidia
Lichens,Cliostomum flavidulum,Species,Native,Hafellner & K. Kalb (Tønsberg 1998),-608323,NA,,,not accepted,"not reviewed, USFWS record",,cliostomum lichen,,NA,NA,,,,,Fungi,Ascomycota,,Lecanoromycetes,Lecanorales,Lecanorineae,Ramalinaceae,,Cliostomum
Lichens,Rhizocarpon alpicola,Species,Native,(Anzi) Rabenh.,-610508,NA,,,not accepted,"not reviewed, USFWS record",,,,NA,NA,,,,,Fungi,Ascomycota,,Lecanoromycetes,Lecanorales,Lecanorineae,Rhizocarpaceae,,Rhizocarpon
Lichens,Rhizocarpon badioatrum,Species,Native,(Flörke ex Sprengel) Th. Fr.,-610514,NA,,,not accepted,"not reviewed, USFWS record",,map lichen,,NA,NA,,,,,Fungi,Ascomycota,,Lecanoromycetes,Lecanorales,Lecanorineae,Rhizocarpaceae,,Rhizocarpon
Lichens,Rhizocarpon eupetraeoides,Species,Native,(Nyl.) Blomb. & Forss.,-610525,NA,,,not accepted,"not reviewed, USFWS record",,map lichen,,NA,NA,,,,,Fungi,Ascomycota,,Lecanoromycetes,Lecanorales,Lecanorineae,Rhizocarpaceae,,Rhizocarpon
Lichens,Rhizocarpon eupetraeum,Species,Native,(Nyl.) Arnold,-610526,NA,,,not accepted,"not reviewed, USFWS record",,map lichen,,NA,NA,,,,,Fungi,Ascomycota,,Lecanoromycetes,Lecanorales,Lecanorineae,Rhizocarpaceae,,Rhizocarpon
Lichens,Rhizocarpon ferax,Species,Native,H. Magn.,-610528,NA,,,not accepted,"not reviewed, USFWS record",,map lichen,,NA,NA,,,,,Fungi,Ascomycota,,Lecanoromycetes,Lecanorales,Lecanorineae,Rhizocarpaceae,,Rhizocarpon
Lichens,Rhizocarpon geographicum,Species,Native,(L.) DC.,-610531,NA,,,not accepted,"not reviewed, USFWS record",,world map lichen,,NA,NA,,,,,Fungi,Ascomycota,,Lecanoromycetes,Lecanorales,Lecanorineae,Rhizocarpaceae,,Rhizocarpon
Lichens,Rhizocarpon grande,Species,Native,(Flörke ex Flotow) Arnold,-610532,NA,,,not accepted,"not reviewed, USFWS record",,big map lichen,,NA,NA,,,,,Fungi,Ascomycota,,Lecanoromycetes,Lecanorales,Lecanorineae,Rhizocarpaceae,,Rhizocarpon
Lichens,Sphaerophorus fragilis,Species,Native,(L.) Pers.,-610786,NA,,,not accepted,"not reviewed, USFWS record",,fragile ball lichen,,NA,NA,,,,,Fungi,Ascomycota,,Lecanoromycetes,Lecanorales,Lecanorineae,Sphaerophoraceae,,Sphaerophorus
Lichens,Sphaerophorus globosus,Species,Native,(Hudson) Vainio,-610787,NA,,,not accepted,"not reviewed, USFWS record",,globe ball lichen,,NA,NA,,,,,Fungi,Ascomycota,,Lecanoromycetes,Lecanorales,Lecanorineae,Sphaerophoraceae,,Sphaerophorus
Lichens,Stereocaulon alpinum,Species,Native,Laurer ex Funck,-600426,NA,,,not accepted,"not reviewed, USFWS record",,alpine snow lichen,,NA,NA,,,,,Fungi,Ascomycota,,Lecanoromycetes,Lecanorales,Lecanorineae,Stereocaulaceae,,Stereocaulon
Lichens,Stereocaulon arenarium,Species,Native,(Savicz) Lamb,-610827,NA,,,not accepted,"not reviewed, USFWS record",,arenaria snow lichen,,NA,NA,,,,,Fungi,Ascomycota,,Lecanoromycetes,Lecanorales,Lecanorineae,Stereocaulaceae,,Stereocaulon
Lichens,Stereocaulon botryosum,Species,Native,Ach.,-610828,NA,,,not accepted,"not reviewed, USFWS record",,snow lichen,,NA,NA,,,,,Fungi,Ascomycota,,Lecanoromycetes,Lecanorales,Lecanorineae,Stereocaulaceae,,Stereocaulon
Lichens,Stereocaulon grande,Species,Native,(H. Magn.) H. Magn.,-610837,NA,,,not accepted,"not reviewed, USFWS record",,grand snow lichen,,NA,NA,,,,,Fungi,Ascomycota,,Lecanoromycetes,Lecanorales,Lecanorineae,Stereocaulaceae,,Stereocaulon
Lichens,Stereocaulon intermedium,Species,Native,(Savicz) H. Magn.,-610840,NA,,,not accepted,"not reviewed, USFWS record",,intermediate snow lichen,,NA,NA,,,,,Fungi,Ascomycota,,Lecanoromycetes,Lecanorales,Lecanorineae,Stereocaulaceae,,Stereocaulon
Lichens,Stereocaulon paschale,Species,Native,(L.) Hoffm.,-504884,NA,,,not accepted,"not reviewed, USFWS record",,Snow lichen,,NA,NA,,,,,Fungi,Ascomycota,,Lecanoromycetes,Lecanorales,Lecanorineae,Stereocaulaceae,,Stereocaulon
Lichens,Stereocaulon rivulorum,Species,Native,H. Magn.,-610848,NA,,,not accepted,"not reviewed, USFWS record",,snow lichen,,NA,NA,,,,,Fungi,Ascomycota,,Lecanoromycetes,Lecanorales,Lecanorineae,Stereocaulaceae,,Stereocaulon
Lichens,Stereocaulon tomentosum,Species,Native,Fr.,-610858,NA,,,not accepted,"not reviewed, USFWS record",,tomentose snow lichen,,NA,NA,,,,,Fungi,Ascomycota,,Lecanoromycetes,Lecanorales,Lecanorineae,Stereocaulaceae,,Stereocaulon
Lichens,Lepraria cacuminum,Species,Native,(A. Massal.) Lohtander,-609286,NA,,,not accepted,"not reviewed, USFWS record",,,,NA,NA,,,,,Fungi,Ascomycota,,Lecanoromycetes,Lecanorales,,,,Lepraria
Lichens,Lepraria caesioalba,Species,Native,(de Lesd.) J. R. Laundon,-609287,NA,,,not accepted,"not reviewed, USFWS record",,,,NA,NA,,,,,Fungi,Ascomycota,,Lecanoromycetes,Lecanorales,,,,Lepraria
Lichens,Trichothelium chloroticum,Species,Native,(Ach.) R. C. Harris (Harris 1995a),-611079,NA,,,not accepted,"not reviewed, USFWS record",Porina chlorotica is synonym.,,,NA,NA,,,,,Fungi,Ascomycota,,Lecanoromycetes,Ostropales,,Porinaceae,,Trichothelium
Lichens,Leprocaulon subalbicans,Species,Native,(Lamb) Lamb & Ward,-609303,NA,,,not accepted,"not reviewed, USFWS record",,mealy lichen,,NA,NA,,,,,Fungi,Ascomycota,,Lecanoromycetes,Teloschistales,,Leprocaulaceae,,Leprocaulon
Lichens,Aspicilia nigrinii,Species,Native,,-618574,NA,,,not accepted,"not reviewed, USFWS record",,,,NA,NA,,,,,Fungi,Ascomycota,,Lecanoromycetes,,Acarosporineae,Hymeneliaceae,,Aspicilia
Lichens,Tremolecia atrata,Species,Native,(Ach.) Hertel,-611072,NA,,,not accepted,"not reviewed, USFWS record",,disc lichen,,NA,NA,,,,,Fungi,Ascomycota,,Lecanoromycetes,,Acarosporineae,Hymeneliaceae,,Tremolecia
Lichens,Icmadophila ericetorum,Species,Native,(L.) Zahlbr.,-608852,NA,,,not accepted,"not reviewed, USFWS record",,Peppermint drop lichen,,NA,NA,,,,,Fungi,Ascomycota,,Lecanoromycetes,,,Icmadophilaceae,,Icmadophila
Lichens,Umbilicaria angulata,Species,Native,Tuck.,-611113,NA,,,not accepted,"not reviewed, USFWS record",,navel lichen,,NA,NA,,,,,Fungi,Ascomycota,,Lecanoromycetes,,,Umbilicariaceae,,Umbilicaria
Lichens,Umbilicaria arctica,Species,Native,(Ach.) Nyl.,-611115,NA,,,not accepted,"not reviewed, USFWS record",,Arctic navel lichen,,NA,NA,,,,,Fungi,Ascomycota,,Lecanoromycetes,,,Umbilicariaceae,,Umbilicaria
Lichens,Umbilicaria caroliniana,Species,Native,Tuck.,-611116,NA,,,not accepted,"not reviewed, USFWS record",,Carolina navel lichen,,NA,NA,,,,,Fungi,Ascomycota,,Lecanoromycetes,,,Umbilicariaceae,,Umbilicaria
Lichens,Umbilicaria cylindrica,Species,Native,(L.) Delise ex Duby,-611119,NA,,,not accepted,"not reviewed, USFWS record",,cylindric navel lichen,,NA,NA,,,,,Fungi,Ascomycota,,Lecanoromycetes,,,Umbilicariaceae,,Umbilicaria
Lichens,Umbilicaria deusta,Species,Native,(L.) Baumg.,-611121,NA,,,not accepted,"not reviewed, USFWS record",,navel lichen,,NA,NA,,,,,Fungi,Ascomycota,,Lecanoromycetes,,,Umbilicariaceae,,Umbilicaria
Lichens,Umbilicaria hyperborea,Species,Native,(Ach.) Hoffm. 1796,-618618,NA,,,not accepted,"not reviewed, USFWS record",,navel lichen,,NA,NA,,,,,Fungi,Ascomycota,,Lecanoromycetes,,,Umbilicariaceae,,Umbilicaria
Lichens,Umbilicaria krascheninnikovii,Species,Native,(Savicz) Zahlbr.,-611126,NA,,,not accepted,"not reviewed, USFWS record",,Krascheninnikov's navel lichen,,NA,NA,,,,,Fungi,Ascomycota,,Lecanoromycetes,,,Umbilicariaceae,,Umbilicaria
Lichens,Umbilicaria proboscidea,Species,Native,(L.) Schrader,-611136,NA,,,not accepted,"not reviewed, USFWS record",,navel lichen,,NA,NA,,,,,Fungi,Ascomycota,,Lecanoromycetes,,,Umbilicariaceae,,Umbilicaria
Lichens,Umbilicaria torrefacta,Species,Native,(Lightf.) Schrader,-611140,NA,,,not accepted,"not reviewed, USFWS record",,navel lichen,,NA,NA,,,,,Fungi,Ascomycota,,Lecanoromycetes,,,Umbilicariaceae,,Umbilicaria
Mammals,Erethizon dorsatus,Species,Native,"(Linnaeus, 1758)",180393,825295,Erethizon dorsatus,,invalid,"other, see comments",,Common porcupine,,NA,NA,,,,,Animalia,,Chordata,Mammalia,Rodentia,Hystricognatha,Erethizontidae,Erethizontinae,Erethizon
Mammals,Myodes rutilus,Species,Native,"(Pallas, 1779)",180293,970618,Myodes rutilus,,invalid,subsequent name/combination,,Northern red-backed vole,,NA,NA,,,,,Animalia,,Chordata,Mammalia,Rodentia,Myomorpha,Muridae,Arvicolinae,Clethrionomys
Mammals,Microtus pennsylvanicus,Species,Native,,180297,NA,,,,,,,,NA,NA,,,,,Animalia,,Chordata,Mammalia,Rodentia,Myomorpha,Muridae,Arvicolinae,Microtus
Mammals,Marmota broweri,Species,Native,"Hall and Gilmore, 1934",180138,NA,,,valid,,,Alaska marmot,,NA,NA,,,,,Animalia,,Chordata,Mammalia,Rodentia,Sciuromorpha,Sciuridae,Xerinae,Marmota
Molluscs,Pisidium sp.,Species,Native,,-619968,NA,,,invalid,"not reviewed, USFWS record",,,,NA,NA,"KNWR:Ento:10482, KNWR:Ento:10781",,,,Animalia,,Mollusca,Bivalvia,Veneroida,,Pisidiidae,,Pisidium
Molluscs,Deroceras agreste,Species,Alien,"(Linnaeus, 1758)",-620161,NA,,,invalid,"not reviewed, USFWS record",,field slug,,NA,NA,,,,,Animalia,,Mollusca,Gastropoda,Stylommatophora,,Limacidae,,Deroceras
Molluscs,Deroceras reticulatum,Species,Alien,,77307,NA,,,,,,,,NA,NA,,,,,Animalia,,Mollusca,Gastropoda,Stylommatophora,,Limacidae,,Deroceras
Other Animals,Placobdella kwetlumye,Species,Native,"Oceguera-Figueroa, Kvist, Watson, Sankar, Overstreet and Siddall, 2010",-619913,NA,,,invalid,"not reviewed, USFWS record",{http://dx.doi.org/10.7299/X7959HQT},,,NA,NA,,,,,Animalia,,Annelida,Hirudinea,Rhynchobdellida,,Glossiphoniidae,Glossiphoniinae,Placobdella
Other Animals,Theromyzon sp.,Species,Native,,-620037,NA,,,invalid,"not reviewed, USFWS record",,,,NA,NA,,,,,Animalia,,Annelida,Hirudinea,Rhynchobdellida,,Glossiphoniidae,Theromyzinae,Theromyzon
Other Animals,Lumbriculus sp. bold:aag4731,Species,Native,,-620065,NA,,,invalid,"not reviewed, USFWS record",,,,NA,NA,,,,,Animalia,,Annelida,Oligochaeta,Lumbriculida,,Lumbriculidae,,Lumbriculus
Other Animals,Lumbriculus sp. bold:ada9314,Species,Native,,-620064,NA,,,invalid,"not reviewed, USFWS record",,,,NA,NA,,,,,Animalia,,Annelida,Oligochaeta,Lumbriculida,,Lumbriculidae,,Lumbriculus
Other Animals,Bimastos rubidus,Species,Native,"(Savigny, 1826)",-700005,NA,,,valid,,,,,NA,NA,,,,,Animalia,,Annelida,Oligochaeta,Opistophora,Crassiclitellata,Lumbricidae,,Bimastos
Other Animals,Pieris marginalis complex,Species,Native,,-620030,NA,,,invalid,"not reviewed, USFWS record",,,,NA,NA,,,,,Animalia,,Arthropoda,Insecta,Lepidoptera,,Pieridae,Pierinae,Pieris
Other Animals,Skrjabinema ovis,Species,Native,,-700003,NA,,,,,,,,NA,NA,,,,,Animalia,,Nematoda,Secernentea,Ascaridida,,Oxyuridae,,Skrjabinema
Other Animals,Schistocephalus solidus,Species,Native,"Müller, 1776",-620069,NA,,,invalid,"not reviewed, USFWS record",,,,NA,NA,,,,,Animalia,,Platyhelminthes,Cestoda,Pseudophyllidea,,Diphyllobothriidae,,Schistocephalus
Other Animals,Macrobiotus sp.,Species,Native,,-620128,NA,,,invalid,"not reviewed, USFWS record",,,,NA,NA,,,,,Animalia,,Tardigrada,Eutardigrada,Parachela,,Macrobiotidae,Macrobiotinae,Macrobiotus
Other Plants,Schistidium boreale,Species,Native,Poelt,-616443,NA,,,not accepted,"not reviewed, USFWS record",,,,NA,NA,,,,,Plantae,Bryophyta,,Bryopsida,Grimmiales,,Grimmiaceae,,Schistidium
Other Plants,Schistidium frigidum,Species,Native,Blom,-616445,NA,,,not accepted,"not reviewed, USFWS record",,,,NA,NA,,,,,Plantae,Bryophyta,,Bryopsida,Grimmiales,,Grimmiaceae,,Schistidium
Other Plants,Drepanocladus longifolius,Species,Native,(Mitt.) Broth.,-616157,NA,,,not accepted,"not reviewed, USFWS record",,Long-leaved Hook Moss,,NA,NA,,,,,Plantae,Bryophyta,,Bryopsida,Hypnales,,Amblystegiaceae,,Drepanocladus
Other Plants,Tetralophozia setiformis,Species,Native,(Ehrh.) Lindb.,-615935,NA,,,not accepted,"not reviewed, USFWS record",Only found to genus in ITIS: Tetralophozia (R.M. Schust.) Schljakov,,,NA,NA,,,,,Plantae,Bryophyta,,Jungermanniopsida,Jungermanniales,Jungermanniineae,Jungermanniaceae,,Tetralophozia
Other Plants,Plagiochila porelloides,Species,Native,Of American Authors,14632,14631,Plagiochila porelloides,,not accepted,synonym,,,,NA,NA,,,,,Plantae,Bryophyta,,Jungermanniopsida,Jungermanniales,Lophocoleineae,Plagiochilaceae,,Plagiochila
Other Plants,Sphagnum alaskense,Species,Native,Andrus & Janssens,-616471,NA,,,not accepted,"not reviewed, USFWS record",,sphagnum,,NA,NA,,,,,Plantae,Bryophyta,,Sphagnopsida,Sphagnales,,Sphagnaceae,,Sphagnum
Other Plants,Sphagnum bergianum,Species,Native,Richard E. Andrus,-618347,NA,,,not accepted,"not reviewed, USFWS record",Name after Ed Berg. Found in fen on the west side of Headquarters Lake,Berg's sphagnum,,NA,NA,,,,,Plantae,Bryophyta,,Sphagnopsida,Sphagnales,,Sphagnaceae,,Sphagnum
Other Plants,Sphagnum kenaiense,Species,Native,Andrus,-616489,NA,,,not accepted,"not reviewed, USFWS record",,,,NA,NA,,,,,Plantae,Bryophyta,,Sphagnopsida,Sphagnales,,Sphagnaceae,,Sphagnum
Protozoans,Assulina seminulum,Species,Native,,-619986,NA,,,invalid,"not reviewed, USFWS record",,,,NA,NA,,,,,Protozoa,,Protozoa,Filosia,Aconchulinida,Gromiina,Euglyphidae,,Assulina
Protozoans,Corythion dubium,Species,Native,,-619993,NA,,,invalid,"not reviewed, USFWS record",,,,NA,NA,,,,,Protozoa,,Protozoa,Filosia,Aconchulinida,Gromiina,Euglyphidae,,Corythion
Protozoans,Euglypha compressa,Species,Native,"Carter, 1864",-619997,NA,,,invalid,"not reviewed, USFWS record",,,,NA,NA,,,,,Protozoa,,Protozoa,Filosia,Aconchulinida,Gromiina,Euglyphidae,,Euglypha
Protozoans,Euglypha rotunda,Species,Native,"(Ehrenberg, 1845)",-619998,NA,,,invalid,"not reviewed, USFWS record",,,,NA,NA,,,,,Protozoa,,Protozoa,Filosia,Aconchulinida,Gromiina,Euglyphidae,,Euglypha
Protozoans,Placocista spinosa,Species,Native,"(Penard, 1899)",-620016,NA,,,invalid,"not reviewed, USFWS record",,,,NA,NA,,,,,Protozoa,,Protozoa,Filosia,Aconchulinida,Gromiina,Euglyphidae,,Placocista
Protozoans,Sphenoderia lenta,Species,Native,"Schlumberger, 1845",-620018,NA,,,invalid,"not reviewed, USFWS record",,,,NA,NA,,,,,Protozoa,,Protozoa,Filosia,Aconchulinida,Gromiina,Euglyphidae,,Sphenoderia
Protozoans,Trinema sp.,Species,Native,,-620022,NA,,,invalid,"not reviewed, USFWS record",,,,NA,NA,,,,,Protozoa,,Protozoa,Filosia,Aconchulinida,Gromiina,Euglyphidae,,Trinema
Protozoans,Centropyxis aerophila,Species,Native,,-619990,NA,,,invalid,"not reviewed, USFWS record",,,,NA,NA,,,,,Protozoa,,Protozoa,Lobosa,Arcellinida,,Centropyxidae,,Centropyxis
Protozoans,Centropyxis laevigata,Species,Native,,-619991,NA,,,invalid,"not reviewed, USFWS record",,,,NA,NA,,,,,Protozoa,,Protozoa,Lobosa,Arcellinida,,Centropyxidae,,Centropyxis
Protozoans,Cryptodifflugia oviformis,Species,Native,"Penard, 1902",-619996,NA,,,invalid,"not reviewed, USFWS record",,,,NA,NA,,,,,Protozoa,,Protozoa,Lobosa,Arcellinida,,Cryptodifflugiidae,,Cryptodifflugia
Protozoans,Bullinularia indica,Species,Native,,-619989,NA,,,invalid,"not reviewed, USFWS record",,,,NA,NA,,,,,Protozoa,,Protozoa,Lobosa,Arcellinida,,Difflugina Incertae Sedis,,Bullinularia
Protozoans,Heleopera petricola,Species,Native,"Leidy, 1879",-620001,NA,,,invalid,"not reviewed, USFWS record",,,,NA,NA,,,,,Protozoa,,Protozoa,Lobosa,Arcellinida,,Heleoperidae,,Heleopera
Protozoans,Heleopera rosea,Species,Native,"Penard, 1890",-620002,NA,,,invalid,"not reviewed, USFWS record",,,,NA,NA,,,,,Protozoa,,Protozoa,Lobosa,Arcellinida,,Heleoperidae,,Heleopera
Protozoans,Heleopera sphagni,Species,Native,"Leidy, 1874",-620003,NA,,,invalid,"not reviewed, USFWS record",,,,NA,NA,,,,,Protozoa,,Protozoa,Lobosa,Arcellinida,,Heleoperidae,,Heleopera
Protozoans,Heleopera sylvatica,Species,Native,"Penard, 1890",-620004,NA,,,invalid,"not reviewed, USFWS record",,,,NA,NA,,,,,Protozoa,,Protozoa,Lobosa,Arcellinida,,Heleoperidae,,Heleopera
Protozoans,Hyalosphenia elegans,Species,Native,"Leidy, 1874",-620006,NA,,,invalid,"not reviewed, USFWS record",,,,NA,NA,,,,,Protozoa,,Protozoa,Lobosa,Arcellinida,,Hyalospheniidae,,Hyalosphenia
Protozoans,Hyalosphenia papilio,Species,Native,"Leidy, 1874",-620007,NA,,,invalid,"not reviewed, USFWS record",,,,NA,NA,,,,,Protozoa,,Protozoa,Lobosa,Arcellinida,,Hyalospheniidae,,Hyalosphenia
Protozoans,Nebela dentistoma,Species,Native,,-620008,NA,,,invalid,"not reviewed, USFWS record",,,,NA,NA,,,,,Protozoa,,Protozoa,Lobosa,Arcellinida,,Nebelidae,,Nebela
Protozoans,Nebela griseola,Species,Native,,-620009,NA,,,invalid,"not reviewed, USFWS record",,,,NA,NA,,,,,Protozoa,,Protozoa,Lobosa,Arcellinida,,Nebelidae,,Nebela
Protozoans,Nebela marginata,Species,Native,"Penard, 1902",-620010,NA,,,invalid,"not reviewed, USFWS record",,,,NA,NA,,,,,Protozoa,,Protozoa,Lobosa,Arcellinida,,Nebelidae,,Nebela
Protozoans,Nebela militaris,Species,Native,"Penard, 1890",-620011,NA,,,invalid,"not reviewed, USFWS record",,,,NA,NA,,,,,Protozoa,,Protozoa,Lobosa,Arcellinida,,Nebelidae,,Nebela
